logFC,AveExpr,t,P.Value,adj.P.Val,B
-0.16455525,7.286814473,-1.011402396,0.329646881,0.998058517,-5.510131658
0.193019878,7.133443738,1.011249899,0.329717219,0.998058517,-5.51027585
-0.143144892,6.832552248,-1.011166734,0.329755583,0.998058517,-5.510354477
-0.074486333,9.359215752,-1.011165168,0.329756306,0.998058517,-5.510355958
-0.157723955,6.95850272,-1.011045876,0.32981134,0.998058517,-5.510468731
-0.116085959,10.09723181,-1.011028296,0.329819451,0.998058517,-5.51048535
0.455101775,3.890095514,1.010998586,0.329833159,0.998058517,-5.510513434
-0.115219997,6.989277331,-1.010947549,0.329856708,0.998058517,-5.510561677
-0.180239164,3.298307814,-1.010901521,0.329877947,0.998058517,-5.510605183
0.111706116,7.964828851,1.010887129,0.329884588,0.998058517,-5.510618787
-0.275054139,6.171727141,-1.010800128,0.329924736,0.998058517,-5.510701016
0.074792277,9.931757369,1.010765994,0.329940489,0.998058517,-5.510733276
-0.091192327,9.59175706,-1.010484021,0.330070639,0.998058517,-5.510999733
-0.074399597,8.012508742,-1.010326869,0.330143191,0.998058517,-5.511148211
0.100688051,8.757231997,1.010267492,0.330170607,0.998058517,-5.511204305
0.229987901,6.393427373,1.010243318,0.330181769,0.998058517,-5.511227143
-0.195014309,6.359953373,-1.010109535,0.330243547,0.998058517,-5.511353517
0.078149372,9.991559081,1.01000895,0.330290001,0.998058517,-5.511448522
0.074601573,10.0648346,1.010000612,0.330293852,0.998058517,-5.511456397
0.175841231,7.484963858,1.009976324,0.330305069,0.998058517,-5.511479336
-0.12404363,5.927420047,-1.009649716,0.330455945,0.998058517,-5.511787762
-0.18591896,7.40424926,-1.009501606,0.330524381,0.998058517,-5.511927599
-0.170326893,7.219029365,-1.0094624,0.330542498,0.998058517,-5.511964612
-0.160226649,6.018976945,-1.009457256,0.330544875,0.998058517,-5.511969469
0.105364174,4.833469894,1.009376736,0.330582086,0.998058517,-5.512045481
0.122116325,7.78447615,1.009297675,0.330618625,0.998058517,-5.51212011
0.098828218,9.495751859,1.009295734,0.330619523,0.998058517,-5.512121943
0.193052138,7.959588751,1.009246241,0.330642398,0.998058517,-5.512168659
0.201827465,3.627399156,1.008897422,0.330803655,0.998058517,-5.512497854
0.089559847,7.473160503,1.008761339,0.33086658,0.998058517,-5.512626255
0.135211336,7.259799618,1.008748463,0.330872535,0.998058517,-5.512638404
0.228370144,5.170796887,1.008664377,0.330911421,0.998058517,-5.512717734
0.098963327,8.600252625,1.008623834,0.330930172,0.998058517,-5.512755983
-0.374338197,6.020712765,-1.00851375,0.330981089,0.998058517,-5.512859829
0.096341026,8.757635229,1.008436297,0.331016917,0.998058517,-5.512932889
0.173169356,7.533400347,1.008405192,0.331031306,0.998058517,-5.512962227
0.263637006,5.585354763,1.008402527,0.331032538,0.998058517,-5.512964741
-0.202826868,4.402963209,-1.008193066,0.331129446,0.998058517,-5.513162289
0.122182924,7.366957745,1.007985725,0.331225394,0.998058517,-5.513357804
-0.323844036,2.493580571,-1.007789939,0.331316012,0.998058517,-5.513542391
-0.176400143,2.38021629,-1.007319176,0.331533975,0.998058517,-5.513986101
0.10490994,6.084131591,1.007053572,0.331656996,0.998058517,-5.514236364
0.114972245,8.536404188,1.007018512,0.331673237,0.998058517,-5.514269394
0.090052609,8.909488163,1.006974038,0.33169384,0.998058517,-5.514311293
0.195930106,6.400473868,1.006959956,0.331700363,0.998058517,-5.514324559
0.115267723,6.243380592,1.006827917,0.331761538,0.998058517,-5.514448941
-0.180845181,2.867274549,-1.00678542,0.331781229,0.998058517,-5.514488971
0.317271949,4.74004408,1.00635939,0.331978676,0.998058517,-5.514890186
0.292737167,4.351718573,1.006293893,0.332009039,0.998058517,-5.514951855
-0.210454282,7.268818279,-1.006238585,0.33203468,0.998058517,-5.515003928
0.141792236,4.848760644,1.006133807,0.332083258,0.998058517,-5.515102571
-0.128727689,3.205111097,-1.006084235,0.332106244,0.998058517,-5.515149237
0.143269429,6.38271913,1.00608198,0.332107289,0.998058517,-5.515151359
0.278166067,5.413362283,1.005763994,0.332254758,0.998058517,-5.515450659
-0.08609716,9.416878481,-1.005455065,0.332398073,0.998058517,-5.515741357
-0.072545441,12.91832017,-1.005290006,0.332474663,0.998058517,-5.515896644
-0.141139311,7.183715424,-1.005209815,0.332511877,0.998058517,-5.515972079
-0.196979017,3.210848038,-1.005069654,0.33257693,0.998058517,-5.516103917
0.159671192,9.367350645,1.005054547,0.332583942,0.998058517,-5.516118125
0.429048178,2.444752957,1.004914591,0.332648909,0.998058517,-5.516249752
0.124905766,9.919664675,1.004764101,0.332718776,0.998058517,-5.516391268
0.11208024,8.376329244,1.004729751,0.332734726,0.998058517,-5.516423568
0.165073048,3.984904977,1.004725509,0.332736695,0.998058517,-5.516427557
-0.095723344,9.20411855,-1.004601879,0.332794102,0.998058517,-5.516543797
0.12540593,8.178579029,1.004502104,0.332840438,0.998058517,-5.5166376
-0.201639326,6.552418844,-1.004470685,0.33285503,0.998058517,-5.516667137
-0.121573357,6.386349462,-1.004453304,0.332863102,0.998058517,-5.516683476
0.241174526,6.261513613,1.004330057,0.332920347,0.998058517,-5.51679933
0.228727566,6.878687412,1.004164614,0.332997202,0.998058517,-5.51695483
-0.069378095,8.808867408,-1.004133715,0.333011558,0.998058517,-5.516983869
-0.155353811,8.659065624,-1.004088445,0.33303259,0.998058517,-5.517026414
-0.158653352,6.351690807,-1.003933731,0.333104479,0.998058517,-5.517171801
-0.14218505,8.91059676,-1.003889448,0.333125057,0.998058517,-5.51721341
0.115256158,9.327049446,1.00366989,0.333227098,0.998058517,-5.51741969
0.277739309,3.261206775,1.003574592,0.333271396,0.998058517,-5.517509213
-0.225611629,3.828798823,-1.003292245,0.333402665,0.998058517,-5.517774408
-0.073837788,7.078363304,-1.003215608,0.333438301,0.998058517,-5.517846379
0.107906968,7.990930169,1.003208892,0.333441425,0.998058517,-5.517852685
0.08520152,9.78883963,1.003122982,0.333481377,0.998058517,-5.517933358
-0.069939645,11.02450376,-1.003113131,0.333485958,0.998058517,-5.517942608
0.295791766,5.875986186,1.002966602,0.333554109,0.998058517,-5.518080189
-0.160898884,5.902799561,-1.002957787,0.333558209,0.998058517,-5.518088466
0.118495566,9.616182222,1.00295021,0.333561734,0.998058517,-5.518095579
0.217575264,6.1649799,1.002883481,0.333592774,0.998058517,-5.518158227
-0.074674989,10.80453814,-1.002823778,0.333620547,0.998058517,-5.518214276
-0.176319028,6.698816318,-1.00278481,0.333638675,0.998058517,-5.518250857
0.306601349,6.312486876,1.002762738,0.333648944,0.998058517,-5.518271577
-0.157450233,6.737939212,-1.002650554,0.333701139,0.998058517,-5.518376881
-0.460716067,9.077319257,-1.002631606,0.333709955,0.998058517,-5.518394665
-0.20660446,8.572381403,-1.002499347,0.333771498,0.998058517,-5.518518798
-0.130570601,8.177921226,-1.001748077,0.334121239,0.998058517,-5.519223644
0.079615548,10.57970306,1.001743759,0.334123249,0.998058517,-5.519227694
0.292109002,4.377851527,1.001394741,0.334285819,0.998058517,-5.51955499
0.110110856,10.33440059,1.001374891,0.334295066,0.998058517,-5.519573602
0.073548301,7.467762561,1.001317796,0.334321666,0.998058517,-5.519627133
-0.144574582,5.569591075,-1.001116145,0.334415627,0.998058517,-5.519816177
0.075399529,9.34354241,1.001078803,0.334433029,0.998058517,-5.519851182
-0.084563672,9.271156736,-1.000973955,0.334481892,0.998058517,-5.519949459
-0.095403573,6.820308144,-1.000841353,0.334543698,0.998058517,-5.520073738
-0.203400333,7.917359446,-1.000839837,0.334544405,0.998058517,-5.520075158
-0.160790467,7.947654688,-1.000818518,0.334554342,0.998058517,-5.520095138
-0.072283574,9.46660021,-1.000571767,0.334669377,0.998058517,-5.52032636
0.15057069,3.511326164,1.000461951,0.334720582,0.998058517,-5.520429249
0.146537859,6.436663567,1.000458672,0.334722111,0.998058517,-5.520432321
-0.08574987,9.397979709,-1.00042386,0.334738345,0.998058517,-5.520464935
0.065394531,8.293874547,1.000360172,0.334768045,0.998058517,-5.520524599
0.085567571,7.347256861,1.000204167,0.334840804,0.998058517,-5.520670735
-0.173923726,7.573325625,-1.00014041,0.334870543,0.998058517,-5.520730453
-0.113621895,8.937473639,-1.00009367,0.334892346,0.998058517,-5.52077423
0.381706772,5.202449481,0.999901982,0.334981773,0.998058517,-5.520953747
-0.405754203,4.403766314,-0.999854982,0.335003702,0.998058517,-5.520997759
-0.100078683,9.02383868,-0.99972264,0.335065455,0.998058517,-5.521121675
-0.102267799,8.843267115,-0.999551939,0.33514512,0.998058517,-5.52128149
-0.230681755,5.346392445,-0.999279631,0.335272232,0.998058517,-5.521536382
-0.359324046,7.019324897,-0.999224731,0.335297863,0.998058517,-5.521587763
-0.103003509,10.26731389,-0.999148456,0.335333476,0.998058517,-5.521659146
0.167856688,6.760856927,0.999089405,0.335361049,0.998058517,-5.521714406
0.223568129,5.38373967,0.999080873,0.335365033,0.998058517,-5.52172239
-0.228870144,3.160132002,-0.998994493,0.33540537,0.998058517,-5.52180322
-0.062898463,7.919660379,-0.998986771,0.335408976,0.998058517,-5.521810445
-0.135547124,7.640828226,-0.998956687,0.335423025,0.998058517,-5.521838594
0.097669893,9.072158744,0.998769145,0.335510617,0.998058517,-5.522014059
0.142352069,2.556278418,0.998645338,0.335568451,0.998058517,-5.522129877
-0.079209302,9.429625708,-0.998619348,0.335580593,0.998058517,-5.522154189
0.127948241,3.815199269,0.998429966,0.335669074,0.998058517,-5.522331324
0.373178422,5.255713688,0.998367605,0.335698213,0.998058517,-5.522389645
0.092060982,9.01357468,0.998234245,0.335760534,0.998058517,-5.522514358
-0.122732859,6.527439733,-0.998223679,0.335765472,0.998058517,-5.522524238
-0.071506457,9.914994694,-0.998188246,0.335782032,0.998058517,-5.522557371
-0.087560822,6.870402327,-0.99793926,0.335898415,0.998058517,-5.522790163
0.227736449,3.231004936,0.997868687,0.335931408,0.998058517,-5.522856137
-0.112907972,6.355974443,-0.997835348,0.335946995,0.998058517,-5.522887303
0.100887939,7.014818854,0.997802046,0.335962564,0.998058517,-5.522918432
-0.194763818,7.002025928,-0.997714961,0.336003283,0.998058517,-5.522999832
-0.223099722,5.887789189,-0.997565839,0.336073016,0.998058517,-5.523139205
-0.18773742,6.452712635,-0.997473919,0.336116005,0.998058517,-5.523225107
-0.135281871,6.228500479,-0.997461317,0.336121899,0.998058517,-5.523236883
-0.144126574,9.851929638,-0.997225309,0.336232294,0.998058517,-5.523457405
-0.08126612,8.957153183,-0.997115484,0.336283675,0.998058517,-5.52356001
-0.196813457,6.530440708,-0.997080821,0.336299893,0.998058517,-5.523592392
-0.107050075,7.550605384,-0.997050104,0.336314265,0.998058517,-5.523621086
0.209841619,7.014659619,0.996918175,0.336375999,0.998058517,-5.523744321
0.107402971,8.197470289,0.996787464,0.33643717,0.998058517,-5.523866404
-0.448888151,5.974963893,-0.996782556,0.336439467,0.998058517,-5.523870988
-0.063552878,10.33042654,-0.996690541,0.336482535,0.998058517,-5.523956921
0.195391478,8.093961888,0.996672407,0.336491023,0.998058517,-5.523973856
-0.100393336,7.674115392,-0.996667459,0.336493338,0.998058517,-5.523978476
0.360502206,5.376260907,0.996532141,0.336556682,0.998058517,-5.524104834
0.305933008,4.312387264,0.996345323,0.336644147,0.998058517,-5.52427926
-0.074462002,9.925222448,-0.996276859,0.336676205,0.998058517,-5.524343175
-0.130664252,6.333093967,-0.996189161,0.336717272,0.998058517,-5.524425041
0.202828873,9.426963051,0.995809609,0.336895051,0.998058517,-5.524779281
-0.11469188,8.121832573,-0.995778223,0.336909754,0.998058517,-5.524808569
0.383397113,4.264323163,0.995764575,0.336916148,0.998058517,-5.524821304
0.142455554,6.751926212,0.995710329,0.336941563,0.998058517,-5.524871921
-0.086781577,8.121600658,-0.995638758,0.336975097,0.998058517,-5.5249387
0.15245829,8.324889102,0.995600739,0.336992912,0.998058517,-5.524974173
-0.075588662,10.43274324,-0.99551371,0.337033693,0.998058517,-5.525055367
0.095124259,8.551810386,0.995444807,0.337065983,0.998058517,-5.525119646
0.075932492,10.2750597,0.995277849,0.337144234,0.998058517,-5.525275384
-0.3784349,5.420028789,-0.995226111,0.337168486,0.998058517,-5.525323641
-0.279900925,7.931071895,-0.995161825,0.337198621,0.998058517,-5.525383599
0.126360221,6.981124744,0.995161336,0.33719885,0.998058517,-5.525384055
-0.106376146,5.846471249,-0.994838625,0.337350155,0.998058517,-5.525684986
-0.210304229,8.710329847,-0.994650404,0.337438426,0.998058517,-5.525860466
-0.220723744,5.912099354,-0.994589134,0.337467164,0.998058517,-5.525917582
0.094183559,9.091641753,0.994555892,0.337482756,0.998058517,-5.52594857
-0.072101588,9.945955659,-0.994475063,0.337520671,0.998058517,-5.526023912
0.085524467,8.074718062,0.994343233,0.337582517,0.998058517,-5.526146783
-0.105401389,8.739920892,-0.99429683,0.337604288,0.998058517,-5.526190029
0.202533511,8.708258853,0.994225866,0.337637584,0.998058517,-5.526256161
0.165371747,6.841170692,0.9941687,0.337664408,0.998058517,-5.526309433
-0.126843394,6.362389352,-0.994165922,0.337665712,0.998058517,-5.526312022
-0.133070505,6.590947541,-0.9941264,0.337684258,0.998058517,-5.52634885
0.376527911,5.699137685,0.993884005,0.337798019,0.998058517,-5.526574692
-0.105248507,7.949611677,-0.993021447,0.338203057,0.998058517,-5.527377968
0.135296067,8.160761587,0.992828091,0.3382939,0.998058517,-5.527557953
-0.141926204,7.010564431,-0.992802863,0.338305754,0.998058517,-5.527581434
0.124139341,8.454569646,0.992576216,0.338412264,0.998058517,-5.527792366
-0.065386082,10.17885176,-0.992456627,0.338468472,0.998058517,-5.527903646
0.182404265,12.47396935,0.99242523,0.338483231,0.998058517,-5.527932859
-0.197330793,5.671868101,-0.992342823,0.338521968,0.998058517,-5.528009532
-0.146958123,6.539782494,-0.992122109,0.338625736,0.998058517,-5.528214861
-0.300026947,3.280024698,-0.99208078,0.338645169,0.998058517,-5.528253304
-0.106093413,4.911403619,-0.991958055,0.338702881,0.998058517,-5.528367454
0.250888647,5.21058857,0.99193815,0.338712242,0.998058517,-5.528385967
0.227106522,8.661777783,0.991856212,0.338750778,0.998058517,-5.528462171
-0.072266868,11.30953071,-0.991815796,0.338769787,0.998058517,-5.528499758
-0.189709564,7.244733105,-0.9917909,0.338781496,0.998058517,-5.52852291
-0.24608937,6.041726281,-0.991772551,0.338790127,0.998058517,-5.528539972
-0.111378571,9.901545101,-0.991756051,0.338797888,0.998058517,-5.528555316
-0.141863838,8.643621358,-0.991682492,0.338832489,0.998058517,-5.528623717
-0.16236297,6.648334735,-0.991583076,0.338879258,0.998058517,-5.528716156
-0.107568439,3.692602947,-0.991562584,0.338888898,0.998058517,-5.528735208
-0.188343749,4.056507791,-0.991353933,0.33898707,0.998058517,-5.528929185
0.172678528,7.418686414,0.991313346,0.339006169,0.998058517,-5.528966914
-0.068256016,7.894131441,-0.991248828,0.339036531,0.998058517,-5.529026885
0.189137182,3.081469219,0.991152377,0.339081923,0.998058517,-5.529116533
0.103989018,9.030630892,0.991129779,0.339092559,0.998058517,-5.529137536
0.103764967,6.830075844,0.991024678,0.339142029,0.998058517,-5.529235214
0.186044546,6.007960879,0.990980507,0.339162821,0.998058517,-5.529276262
-0.15423664,6.091562229,-0.990955838,0.339174434,0.998058517,-5.529299187
0.112516097,8.889891685,0.990653144,0.339316947,0.998058517,-5.529580435
0.099744182,9.670054131,0.99055479,0.339363263,0.998058517,-5.529671804
-0.124098585,8.855700288,-0.990514056,0.339382446,0.998058517,-5.529709643
0.154173076,9.350243261,0.990476219,0.339400266,0.998058517,-5.52974479
0.187833882,6.101251582,0.989938077,0.339653781,0.998058517,-5.530244546
-0.108267662,5.062975552,-0.989875298,0.339683365,0.998058517,-5.530302832
-0.248936025,6.852214993,-0.989743109,0.339745663,0.998058517,-5.530425549
0.164077574,6.761305364,0.989689697,0.339770837,0.998058517,-5.53047513
-0.121583409,4.654707038,-0.989548331,0.339837472,0.998058517,-5.530606346
-0.149375727,8.801250967,-0.989386786,0.339913631,0.998058517,-5.530756272
-0.174169692,4.421570006,-0.989321538,0.339944395,0.998058517,-5.530816821
0.171843235,4.071160592,0.989221175,0.339991719,0.998058517,-5.530909949
0.18435599,5.736763519,0.989132135,0.340033708,0.998058517,-5.530992565
0.10183101,5.048470626,0.989129718,0.340034848,0.998058517,-5.530994807
-0.120980082,6.212690418,-0.988995079,0.340098348,0.998058517,-5.531119719
-0.130267324,3.231567059,-0.988881937,0.340151715,0.998058517,-5.531224675
0.269144731,7.163695962,0.988780857,0.340199398,0.998058517,-5.531318433
-0.115508767,4.462438396,-0.988736401,0.340220371,0.998058517,-5.531359666
0.138543065,7.473524967,0.988571237,0.340298299,0.998058517,-5.531512843
0.083577419,7.920597917,0.988472363,0.340344956,0.998058517,-5.53160453
-0.141605135,2.726540929,-0.988287559,0.340432174,0.998058517,-5.531775881
0.117959527,8.534833949,0.988252094,0.340448913,0.998058517,-5.531808761
0.19169445,7.961211209,0.988175738,0.340484955,0.998058517,-5.531879549
0.248701306,5.624884632,0.988022037,0.340557514,0.998058517,-5.532022026
0.115460084,8.487568458,0.987818328,0.340653698,0.998058517,-5.53221083
-0.077032456,11.36442268,-0.987814619,0.340655449,0.998058517,-5.532214267
-0.08973932,10.5650007,-0.987723612,0.340698425,0.998058517,-5.532298604
-0.096685152,9.68167126,-0.987684804,0.340716753,0.998058517,-5.532334566
-0.122056588,7.037327055,-0.987347787,0.340875944,0.998058517,-5.532646815
0.072513286,9.285536368,0.987323611,0.340887365,0.998058517,-5.532669211
-0.129656367,6.208112066,-0.987265002,0.340915055,0.998058517,-5.532723502
-0.081387359,9.299526558,-0.987222433,0.340935168,0.998058517,-5.532762933
-0.125207328,6.491386812,-0.986987336,0.341046262,0.998058517,-5.532980675
0.079786324,8.303519156,0.986958895,0.341059703,0.998058517,-5.533007013
0.096954364,8.640731527,0.986581948,0.341237886,0.998058517,-5.533356032
0.270697268,5.102587823,0.986563085,0.341246804,0.998058517,-5.533373495
